VcsUrl,JobName,WeightedMiddle,AverageRatio,HighestRatio,LowestRatio,ValidBuildCount,Final,JobNum
https://github.com/astropy/astropy,html-docs,0.544130405,0.432936416,0.935870274,0,5217,0.544130405,622
https://github.com/pytorch/vision,binary_linux_wheel_py2.7u_cu100,0.545803481,0.528878135,0.928863452,0,1000,0.545803481,623
https://github.com/SFDO-Tooling/CumulusCI,test_robot,0.545880524,0.486907716,0.813782022,0.157917741,2887,0.545880524,624
https://github.com/ministryofjustice/cla_backend,test,0.545982505,0.499011866,0.889616054,0,1122,0.545982505,625
https://github.com/scalyr/scalyr-agent-2,smoke-standalone-27,0.546091151,0.579289392,0.84406728,0.284318572,2858,0.546091151,626
https://github.com/pytorch/vision,binary_linux_wheel_py3.5_cu100,0.546298771,0.540714084,0.908474056,0.173788491,1406,0.546298771,627
https://github.com/samvera/hyrax,bundle,0.546731255,0.403416939,0.816171742,0,1271,0.546731255,628
https://github.com/thelastpickle/cassandra-reaper,c_2-1_h2,0.547222407,0.501880211,0.882301294,0.016361687,1109,0.547222407,629
https://github.com/spotify/scio,build_it_211,0.547719767,0.522863854,0.81402341,0.254440632,1295,0.547719767,630
https://github.com/artsy/positron,test,0.548086232,0.498236291,0.65038584,0.173843621,1248,0.548086232,631
https://github.com/IntelLabs/coach,unit_tests,0.549280919,0.513159903,0.683328534,0.20847024,1317,0.549280919,632
https://github.com/angular/angular-cli,e2e-cli-ivy,0.549648547,0.464557346,0.835823059,0.053449393,2110,0.549648547,633
https://github.com/pytorch/vision,unittest_macos_cpu_py3.7,0.550689924,0.350738389,0.627435794,0.098250954,1008,0.550689924,634
https://github.com/newsuk/times-components,run_noplatform_tests,0.551037899,0.471150574,0.614761625,0.122856334,966,0.551037899,635
https://github.com/storybookjs/storybook,cli-test,0.55104547,0.573368733,1.000645494,0.250813296,5513,0.55104547,636
https://github.com/vue-gl/vue-gl,checkout,0.551189252,0.517058003,0.626837987,0.171156894,1367,0.551189252,637
https://github.com/conda-forge/staged-recipes,build,0.551453053,0.508096252,0.75572499,0.165584688,5215,0.551453053,638
https://github.com/facebookresearch/ParlAI,unittests_38,0.55221924,0.608478866,0.873976247,0.46731327,2093,0.55221924,639
https://github.com/diem/diem,build,0.552398554,0.451771057,0.985537825,0.08814736,8209,0.552398554,640
https://github.com/PyTorchLightning/pytorch-lightning,Examples,0.55241934,0.46839751,0.789278716,0,2915,0.55241934,641
https://github.com/positive-js/mosaic,install,0.552744799,0.530092045,0.759113903,0,2659,0.552744799,642
https://github.com/facebook/flow,tool_test_macos,0.553634394,0.517776291,0.887380161,0.265995049,3394,0.553634394,643
https://github.com/algolia/instantsearch.js,e2e tests,0.554298153,0.416496492,0.598776009,0,1083,0.554298153,644
https://github.com/vuejs/vue,lint-flow-types,0.554548767,0.543499545,0.861508076,0.113499099,1389,0.554548767,645
https://github.com/graknlabs/grakn,test-common,0.555309128,0.336619804,0.699900264,0,1034,0.555309128,646
https://github.com/pytorch/vision,binary_linux_conda_py3.7_cu92,0.555546871,0.565995465,1.009402412,0.287300477,3420,0.555546871,647
https://github.com/fishtown-analytics/dbt,integration-bigquery-py27,0.556590922,0.479471081,0.801717256,0.117746892,1203,0.556590922,648
https://github.com/pytorch/vision,binary_linux_conda_py3.5_cu101,0.556750512,0.474777655,0.717171375,0,971,0.556750512,649
https://github.com/palantir/sls-packaging,trial-publish,0.556755311,0.562143095,0.746736355,0.409517487,989,0.556755311,650
https://github.com/apollographql/apollo-server,NodeJS 8,0.557009466,0.520385885,0.708839085,0.187386519,7071,0.557009466,651
https://github.com/os-autoinst/openQA,t,0.557193008,0.579683528,0.855189993,0.189671125,3167,0.557193008,652
https://github.com/ionic-team/ionic-cli,build,0.557646924,0.537207764,0.844337336,0,1070,0.557646924,653
https://github.com/badges/shields,services-pr@node-latest,0.558192555,0.577750683,0.686104075,0.497598047,2177,0.558192555,654
https://github.com/thelastpickle/cassandra-reaper,c_2-2_h2,0.558326839,0.500829004,0.781675229,0.089930728,1114,0.558326839,655
https://github.com/angular/angular,test_ivy_aot_win,0.558386815,0.528573951,0.768763307,0.335463966,5865,0.558386815,656
https://github.com/thought-machine/please,build-darwin,0.558431342,0.543079021,0.775381486,0.16898762,2332,0.558431342,657
https://github.com/pytorch/vision,unittest_linux_cpu_py3.8,0.558526213,0.523738498,0.819546117,0.206243928,1696,0.558526213,658
https://github.com/raiden-network/raiden,mypy-3.7,0.558828567,0.444544566,0.672806711,0,2355,0.558828567,659
https://github.com/vintasoftware/django-react-boilerplate,build,0.559527986,0.578273988,0.841038513,0.128033159,1270,0.559527986,660
https://github.com/fwupd/fwupd,build-ubuntu-x86_64,0.559542639,0.586166982,0.941621391,0.376597679,2929,0.559542639,661
https://github.com/pytorch/vision,binary_linux_wheel_py2.7_cpu,0.559645805,0.438780176,0.731462714,0.146916973,996,0.559645805,662
https://github.com/pytorch/vision,binary_linux_wheel_py2.7_cu100,0.559782506,0.505451082,0.690899434,0,996,0.559782506,663
https://github.com/ministryofjustice/Claim-for-Crown-Court-Defence,build,0.560052665,0.553979034,0.611960066,0.524520461,1402,0.560052665,664
https://github.com/hawkrives/gobbldygook,prettier,0.560288677,0.461145129,0.780791599,0.009448403,1705,0.560288677,665
https://github.com/JedWatson/react-select,build,0.560370562,0.582936169,0.840645428,0.182679238,1232,0.560370562,666
https://github.com/activeadmin/activeadmin,setup_coverage,0.560838296,0.549374425,0.754577015,0.240241746,2361,0.560838296,667
https://github.com/PowerDNS/pdns,build-recursor,0.560884867,0.568951104,0.724045418,0.377402819,2437,0.560884867,668
https://github.com/thelastpickle/cassandra-reaper,c_3-0_h2,0.560975538,0.478814659,0.809357437,0.11936,1114,0.560975538,669
https://github.com/fishtown-analytics/dbt,integration-snowflake-py36,0.561173977,0.515158836,0.858094498,0.055626173,2807,0.561173977,670
https://github.com/codeceptjs/CodeceptJS,docker,0.561523792,0.453290112,0.821862924,0.015867357,1524,0.561523792,671
https://github.com/api-platform/core,merge-and-upload-coverage,0.561741049,0.510649914,0.79099833,0.198270178,1434,0.561741049,672
https://github.com/all-of-us/workbench,public-ui-build-test,0.561913303,0.703588137,1.067413403,0.368119221,5593,0.561913303,673
https://github.com/fluxcd/flux,helm,0.562473086,0.551285753,0.684489234,0.416643982,1822,0.562473086,674
https://github.com/huggingface/transformers,run_tests_tf,0.562688752,0.607063746,0.865284763,0.197749485,12210,0.562688752,675
https://github.com/simdjson/simdjson,gcc-avx,0.563398459,0.610954603,0.817336478,0.090496793,1162,0.563398459,676
https://github.com/badges/shields,services-pr,0.563561825,0.586834779,0.711895422,0.462384701,2473,0.563561825,677
https://github.com/vase4kin/TeamCityApp,checks,0.563814052,0.436419093,0.880492236,0,956,0.563814052,678
https://github.com/mozilla-services/socorro,build,0.564625816,0.466288061,0.734201338,0.163717314,2819,0.564625816,679
https://github.com/apollographql/apollo-link,Apollo Link Batch,0.564686451,0.605627018,0.728916229,0.488741239,1247,0.564686451,680
https://github.com/3scale/APIcast,s2i-runtime,0.564799093,0.518611736,0.823423195,0,2448,0.564799093,681
https://github.com/simdjson/simdjson,gcc-sse,0.564804249,0.633136426,0.843996352,0.313636576,1170,0.564804249,682
https://github.com/carls-app/carls,cache-bundler-linux,0.565376331,0.550980609,0.811773133,0.133511876,1277,0.565376331,683
https://github.com/n6g7/redux-saga-firebase,demo,0.565574398,0.482291658,0.889206982,0,1938,0.565574398,684
https://github.com/citahub/cita,Genesis Test,0.565601786,0.410270852,0.859434815,0,966,0.565601786,685
https://github.com/freedomofpress/securethenews,safety_check,0.566298354,0.556485233,0.768496299,0.31548107,1064,0.566298354,686
https://github.com/ethereum/solidity,test_x86_clang7_asan,0.566480771,0.552549902,0.878715244,0,1036,0.566480771,687
https://github.com/bioconda/bioconda-recipes,upload-macos,0.566567843,0.507139426,0.695612238,0.279053381,7624,0.566567843,688
https://github.com/envoyproxy/envoy,docker,0.566633711,0.521515263,0.798908328,0.199068795,5695,0.566633711,689
https://github.com/esl/MongooseIM,docker_build_and_ship,0.567029987,0.553379867,0.829186232,0.212180811,1202,0.567029987,690
https://github.com/openSUSE/open-build-service,checkout_code,0.567052179,0.564367036,0.726567859,0.348674836,7536,0.567052179,691
https://github.com/facebookresearch/ParlAI,test_website,0.567727315,0.571939567,0.810284162,0.149272442,1102,0.567727315,692
https://github.com/poliastro/poliastro,quality,0.567765389,0.547212618,0.804778846,0.30648411,949,0.567765389,693
https://github.com/unofficial-protonmail-desktop/application,test-macos,0.568032022,0.535913727,0.833747318,0.178352054,1386,0.568032022,694
https://github.com/bazelbuild/rules_nodejs,test_examples,0.568048949,0.548890997,0.823873075,0.058584336,2957,0.568048949,695
https://github.com/angular/universal,build,0.568418368,0.44426585,0.745498479,0,1371,0.568418368,696
https://github.com/apollographql/react-apollo,Bundlesize,0.569000772,0.523871014,0.992094746,0.15524821,2643,0.569000772,697
https://github.com/glitch-soc/mastodon,install-ruby2.4,0.569310832,0.576415416,0.780787504,0.329592241,1791,0.569310832,698
https://github.com/carls-app/carls,cache-yarn-linux,0.569682254,0.540688643,0.823050005,0.281355817,1183,0.569682254,699
https://github.com/pytorch/vision,binary_linux_conda_py3.5_cu100,0.56992757,0.625065682,1.122458555,0.234527709,1005,0.56992757,700
https://github.com/2factorauth/twofactorauth,tests,0.570202503,0.511701425,0.719540991,0.170062745,1729,0.570202503,701
https://github.com/hashicorp/consul,envoy-integration-test-1.9.1,0.570264537,0.428073423,0.897505959,0.146936419,3507,0.570264537,702
https://github.com/bids-standard/bids-validator,test,0.571389889,0.487526993,0.887883992,0.136375126,1028,0.571389889,703
https://github.com/Azure/acs-engine,k8s-linux-default-e2e,0.571547391,0.536362303,0.607578807,0.323341381,2231,0.571547391,704
https://github.com/pilosa/pilosa,prerelease-upload,0.571909349,0.43234764,0.642433736,0,1023,0.571909349,705
https://github.com/cri-o/cri-o,build-go1.13,0.572335494,0.465620484,0.613019173,0,1741,0.572335494,706
https://github.com/3scale/APIcast,prove,0.572994559,0.529497377,0.993201886,0.091716464,1567,0.572994559,707
https://github.com/artsy/force,yarn/update-cache,0.573364813,0.578015288,0.772645108,0.395589002,6793,0.573364813,708
https://github.com/bioconda/bioconda-utils,build-docs,0.573543148,0.533568667,0.914100174,0.114178894,1783,0.573543148,709
https://github.com/Automattic/wp-calypso,test-client-1,0.573584841,0.606085523,0.638586205,0.573584841,1555,0.573584841,710
https://github.com/k3nsei/ng-in-viewport,lint,0.574014615,0.542574595,0.832270006,0,1224,0.574014615,711
https://github.com/angular/angular-cli,e2e-cli-node-10,0.574258788,0.613958399,1.003422699,0.36271937,2909,0.574258788,712
https://github.com/cucumber/cucumber,config-java,0.57429778,0.561805702,0.610513911,0.484312144,3582,0.57429778,713
https://github.com/Habbie/pdns,checkout,0.574654559,0.575923292,0.766536582,0.415439521,1093,0.574654559,714
https://github.com/demisto/content,Server 6_0,0.574711195,0.530116839,0.727629746,0.073044681,8450,0.574711195,715
https://github.com/facebookresearch/ParlAI,black,0.574956916,0.595601372,0.699025131,0.439407871,1641,0.574956916,716
https://github.com/googleapis/api-linter,format,0.575328004,0.457959491,0.631138313,0,1167,0.575328004,717
https://github.com/census-instrumentation/opencensus-node,node11,0.575555663,0.485414042,0.98497797,0.149514016,1011,0.575555663,718
https://github.com/cucumber/cucumber,c21e-java,0.575797674,0.585189324,0.722134228,0.486393165,3588,0.575797674,719
https://github.com/lowsky/dashboard,analyse,0.576043903,0.590031107,0.927041257,0.120267074,2492,0.576043903,720
https://github.com/apollographql/apollo-link,Apollo Link Polling,0.577177351,0.5888253,0.744996969,0.406074719,1251,0.577177351,721
https://github.com/mozilla-services/kinto-dist,build_test_publish,0.577232906,0.573977098,0.844037023,0.234116706,2911,0.577232906,722
https://github.com/uktrade/data-hub-frontend,unit_tests,0.577694812,0.555661801,0.921977555,0,7857,0.577694812,723
https://github.com/pilosa/pilosa,setup,0.57796574,0.459133359,0.713883705,0.055206866,1047,0.57796574,724
https://github.com/cossacklabs/themis,integration_tests,0.578342433,0.525756705,0.862608974,0.141053996,1595,0.578342433,725
https://github.com/Automattic/wp-calypso,wait-calypso-live,0.578741583,0.599753839,0.757835752,0.429036029,31027,0.578741583,726
https://github.com/hawkrives/gobbldygook,flow,0.579187449,0.480436196,0.913602218,0,1583,0.579187449,727
https://github.com/esl/MongooseIM,riak_mnesia,0.579755882,0.487289731,0.928643904,0.058575524,1582,0.579755882,728
https://github.com/jumanjihouse/docker-aws,build-2,0.579817361,0.557949157,0.870763,0.328254779,11037,0.579817361,729
https://github.com/plotly/plotly.py,build-doc,0.579843694,0.558968995,1.054907208,0.181181806,1354,0.579843694,730
https://github.com/aeternity/aeternity,test_minerva,0.579870781,0.609871137,0.982551338,0.175080236,2872,0.579870781,731
https://github.com/ministryofjustice/Claim-for-Crown-Court-Defence,build-test-container,0.580090425,0.568514045,0.920020443,0.242416979,3193,0.580090425,732
https://github.com/RoboJackets/robocup-software,compile,0.580537177,0.573797735,0.849321834,0.111239584,1250,0.580537177,733
https://github.com/envoyproxy/envoy-wasm,format,0.580905452,0.494282169,0.980171719,0.057954925,1346,0.580905452,734
https://github.com/rundeck/rundeck,Selenium Test,0.581214301,0.53183477,0.758979123,0.263859501,1355,0.581214301,735
https://github.com/hawkrives/gobbldygook,jest,0.581247451,0.497647707,0.877407352,0,1666,0.581247451,736
https://github.com/facebookresearch/ParlAI,unittests_gpu14,0.581400349,0.602121989,0.814078186,0.448776862,2416,0.581400349,737
https://github.com/grafana/grafana,build-oss-windows-installer,0.581471014,0.643946029,0.939667456,0.479038745,6115,0.581471014,738
https://github.com/monicahq/monica,tests-browser-7.2,0.581744746,0.58638409,0.962163546,0.139177351,4257,0.581744746,739
https://github.com/salsita/node-pg-migrate,test,0.581792257,0.523841886,0.732819222,0.111542812,1079,0.581792257,740
https://github.com/PowerDNS/pdns,build-auth,0.582001328,0.635351821,1.010367468,0.466260732,2393,0.582001328,741
https://github.com/pytorch/vision,binary_linux_conda_py3.5_cu92,0.582014459,0.486577529,0.897951941,0,1263,0.582014459,742
https://github.com/hawkrives/gobbldygook,cache-yarn,0.582354919,0.520454129,0.912939087,0.02554827,1794,0.582354919,743
https://github.com/vanilla/vanilla,php_72_tests,0.582537259,0.566641037,1.056530749,0.167387295,4682,0.582537259,744
https://github.com/anchore/anchore-engine,unit_tests,0.582620734,0.437668194,0.713098433,0.162549718,1299,0.582620734,745
https://github.com/twreporter/twreporter-react,build,0.582659396,0.474581469,0.828279473,0,1072,0.582659396,746
https://github.com/carls-app/carls,danger,0.582669886,0.589640843,0.805677341,0.210352335,1192,0.582669886,747
https://github.com/angular/angular-cli,e2e-cli,0.582684187,0.582757523,1.008714924,0.233127378,12291,0.582684187,748
https://github.com/OpenTechFund/hypha,test,0.582949952,0.55135583,0.784729738,0.375587244,985,0.582949952,749
https://github.com/bids-standard/bids-validator,githubPagesTest,0.583036159,0.501566758,0.947703143,0.125150937,980,0.583036159,750
https://github.com/diem/diem,build-docs,0.583110134,0.62764459,0.755995941,0.571219369,8793,0.583110134,751
https://github.com/fabric8io/kubernetes-client,OPENSHIFT_3.9.0,0.583390153,0.463940682,0.785316571,0.031645258,977,0.583390153,752
https://github.com/reactioncommerce/reaction,dockerfile-lint,0.583490277,0.513983582,0.763361611,0.121137465,6619,0.583490277,753
https://github.com/PyTorchLightning/pytorch-lightning,TPU-tests,0.583903821,0.667777297,0.85005374,0.572559659,1712,0.583903821,754
https://github.com/vuejs/vue,test-e2e,0.583979889,0.537796941,0.778419518,0.139247066,1496,0.583979889,755
https://github.com/googleapis/gapic-showcase,build,0.583999441,0.602656443,0.831977585,0.083664999,1829,0.583999441,756
https://github.com/hashicorp/nomad,test-other,0.58411962,0.559399857,1.06335481,0.053468489,6882,0.58411962,757
https://github.com/ethereum/solidity,t_ems_compile_ext_zeppelin,0.58412017,0.553840217,0.775670058,0.314514345,7964,0.58412017,758
https://github.com/glitch-soc/mastodon,install-ruby2.5,0.584163168,0.556288599,0.905998932,0.334099102,1907,0.584163168,759
https://github.com/monicahq/monica,phpstan,0.584357586,0.616706964,0.744461286,0.452691319,1014,0.584357586,760
https://github.com/cri-o/cri-o,bundle-test,0.584581082,0.496189948,0.783598435,0.1079214,2526,0.584581082,761
https://github.com/zulip/zulip,focal-backend,0.584584206,0.570375542,0.656308619,0.516932774,3599,0.584584206,762
https://github.com/cri-o/cri-o,unit-tests,0.584590011,0.57321478,0.736162845,0.37633871,4396,0.584590011,763
https://github.com/cloudify-cosmo/cloudify-agent,py3_compat,0.584771831,0.590234009,0.700916644,0.529939586,1022,0.584771831,764
https://github.com/electron/electron,mas-debug,0.584783409,0.519339734,0.710456111,0.151238561,2512,0.584783409,765
https://github.com/GetTerminus/terminus-ui,setup,0.584922933,0.585730927,0.660067703,0.496516189,1055,0.584922933,766
https://github.com/spotify/scio,build_213,0.584960867,0.517264003,0.677341463,0,1360,0.584960867,767
https://github.com/wordpress-mobile/WordPress-iOS,UI Tests (iPad Air 3rd generation),0.585110627,0.514295892,0.759024981,0.24745762,2263,0.585110627,768
https://github.com/nuxt/vue-meta,audit,0.585701751,0.563846869,0.753322274,0,952,0.585701751,769
https://github.com/rubocop-hq/rubocop,cc-upload-coverage,0.585739942,0.555978679,0.739709263,0.312774838,5297,0.585739942,770
https://github.com/pilosa/pilosa,linter,0.58582255,0.431948201,0.711883524,0,1189,0.58582255,771
https://github.com/uktrade/data-hub-frontend,dependencies,0.586004325,0.56397626,0.761221647,0.31616363,7377,0.586004325,772
https://github.com/opencollective/opencollective-frontend,build,0.586087806,0.575117838,0.777668689,0.384860146,6545,0.586087806,773
https://github.com/3scale/APIcast,s2i-builder,0.586185373,0.537456373,0.900897839,0,2359,0.586185373,774
https://github.com/aeternity/aeternity,windows_package,0.586284549,0.474676521,0.648316486,0.359191879,1228,0.586284549,775
https://github.com/rubocop-hq/rubocop,cc-setup,0.586431084,0.550588715,0.66895442,0.287008988,6616,0.586431084,776
https://github.com/FiendsOfTheElements/FF1Randomizer,build,0.586459909,0.520322475,0.952363866,0.131433429,1142,0.586459909,777
https://github.com/PowerDNS/pdns,test-auth-regress-lmdb,0.586825488,0.594389064,1.056375209,0.0907518,2324,0.586825488,778
https://github.com/fishtown-analytics/dbt,integration-redshift-py27,0.586988119,0.502845162,0.861762104,0.072828299,1205,0.586988119,779
https://github.com/jaxx2104/gatsby-starter-bootstrap,test,0.587072517,0.493790134,0.709894673,0,1349,0.587072517,780
https://github.com/facebook/react,test_coverage,0.587097591,0.593814152,0.639039428,0.546108647,1767,0.587097591,781
https://github.com/aeternity/aeternity,static_analysis_otp21,0.58715118,0.516993911,0.887577072,0.122287029,3554,0.58715118,782
https://github.com/glitch-soc/mastodon,install,0.587242648,0.524359943,0.800927757,0,2215,0.587242648,783
https://github.com/hashicorp/consul,envoy-integration-test-1.14.5,0.587411892,0.50337343,0.678315716,0.321732355,1092,0.587411892,784
https://github.com/ICTU/quality-time,ui_tests,0.587611685,0.54555033,0.849059762,0.181997819,1329,0.587611685,785
https://github.com/IntelLabs/coach,integration_tests,0.587763186,0.520735442,0.830882172,0.069313192,1186,0.587763186,786
https://github.com/qTox/qTox,debug32,0.587861224,0.550204573,0.907439242,0.119977631,1228,0.587861224,787
https://github.com/cucumber/cucumber,json-to-messages-python-testdata,0.588043104,0.587714956,0.658453427,0.518235283,1376,0.588043104,788
https://github.com/ministryofjustice/cla_public,lint-with-py3-tools,0.588372014,0.545138518,0.64860562,0.192853257,2230,0.588372014,789
https://github.com/cucumber/cucumber,tag-expressions-java,0.588906859,0.580139192,0.664145154,0.447903268,3467,0.588906859,790
https://github.com/openwrt/packages,build,0.589213009,0.590309014,0.758790767,0.487754448,8013,0.589213009,791
https://github.com/salsita/node-pg-migrate,install,0.589427699,0.570821969,0.791008036,0,1101,0.589427699,792
https://github.com/cloudify-cosmo/cloudify-manager,py3_compat,0.589447351,0.596695888,0.736336272,0.514969149,1963,0.589447351,793
https://github.com/cucumber/cucumber,cucumber-expressions-java,0.589492187,0.578936716,0.691269118,0.474339714,3557,0.589492187,794
https://github.com/kevgo/text-runner,unit-tests,0.589799946,0.456990866,0.636132036,0,1351,0.589799946,795
https://github.com/googleapis/gapic-showcase,protobufjs-load-test,0.589926812,0.539578119,0.716550142,0.304068293,1794,0.589926812,796
https://github.com/OSGeo/homebrew-osgeo4mac,update-homebrew,0.589927373,0.42142082,0.630088844,0.149565449,1683,0.589927373,797
https://github.com/etalab/geo.data.gouv.fr,changelog,0.589961329,0.471022108,0.644580945,0.124081371,1785,0.589961329,798
https://github.com/carls-app/carls,data,0.590081089,0.578539066,0.740616805,0.287478581,1189,0.590081089,799
https://github.com/PyTorchLightning/pytorch-lightning,PyTorch-v1_2,0.590109503,0.685916632,0.781723761,0.590109503,1179,0.590109503,800
https://github.com/influxdata/influxdb,litmus_integration,0.590361885,0.531794678,0.690857774,0.174615541,1016,0.590361885,801
https://github.com/openaddresses/openaddresses,build,0.590504973,0.557708597,0.716003762,0.354501909,1064,0.590504973,802
https://github.com/opencollective/opencollective-api,typescript,0.590529449,0.551691909,0.642462589,0.472815864,1365,0.590529449,803
https://github.com/sue445/ccc_privacy_crawler,rspec,0.590633874,0.561903589,0.842576773,0.122871608,1089,0.590633874,804
https://github.com/GPflow/GPflow,unit-test,0.590824215,0.539210182,0.93203006,0.07646185,2037,0.590824215,805
https://github.com/pingcap/docs,build,0.590887109,0.552073164,0.948610828,0.085127616,2184,0.590887109,806
https://github.com/dwavesystems/dimod,test-doctest,0.591022972,0.520362141,0.847087588,0.098603612,1107,0.591022972,807
https://github.com/numpy/numpy,build,0.591058534,0.514737836,0.825640147,0.177342414,4102,0.591058534,808
https://github.com/facebook/flow,runtests_macos,0.591952597,0.568240707,0.808850814,0.264047501,3398,0.591952597,809
https://github.com/cossacklabs/themis,x86_64,0.592080446,0.438882287,0.860385554,0.03548328,1729,0.592080446,810
https://github.com/artsy/force,test,0.592195347,0.524891816,0.979142333,0.098872295,5933,0.592195347,811
https://github.com/hawkrives/gobbldygook,eslint,0.592326721,0.518655689,0.745467954,0,1716,0.592326721,812
https://github.com/salsita/node-pg-migrate,test-config,0.592471057,0.50580729,0.763589145,0,970,0.592471057,813
https://github.com/Autodesk/hig,lockfile-upload,0.592754688,0.600573286,0.766025033,0.309664315,2203,0.592754688,814
https://github.com/loadimpact/k6,deps,0.592770902,0.596377063,0.781769561,0.365915202,1760,0.592770902,815
https://github.com/cucumber/cucumber,json-to-messages-java-testdata,0.592802591,0.585928694,0.604004016,0.536003442,1374,0.592802591,816
https://github.com/Automattic/simplenote-electron,mac,0.592969662,0.573499815,1.016207914,0.149584634,3409,0.592969662,817
https://github.com/syuilo/misskey,build,0.593045384,0.626905247,0.706978461,0.510494021,2389,0.593045384,818
https://github.com/AntennaPod/AntennaPod,Build free,0.593142426,0.607978424,0.703281212,0.52060539,2187,0.593142426,819
https://github.com/webex/react-widgets,install,0.593319004,0.538523692,0.774800257,0.073183544,1559,0.593319004,820
https://github.com/Azure/acs-engine,k8s-windows-1.11-release-e2e,0.593320973,0.570405277,0.703161966,0.288299908,1017,0.593320973,821
https://github.com/RoboJackets/igvc-software,compile,0.593409214,0.489025813,0.823156053,0.060454661,1146,0.593409214,822
https://github.com/pytorch/vision,python_lint,0.593460941,0.599622773,0.751366954,0.50330884,5374,0.593460941,823
https://github.com/facebook/litho,build,0.59353784,0.577105328,0.860550574,0,2238,0.59353784,824
https://github.com/materialsproject/pymatgen,py3test,0.593854115,0.513664359,0.915912499,0.085677792,1181,0.593854115,825
https://github.com/RadioAstronomySoftwareGroup/pyuvdata,pyuvdata_min_deps,0.593887207,0.518171088,0.845576172,0.102500503,1374,0.593887207,826
https://github.com/cri-o/cri-o,lint,0.594135951,0.563880251,0.687793945,0.209925297,4244,0.594135951,827
https://github.com/prometheus/node_exporter,build,0.594259101,0.552901671,1.05411536,0.121207577,1599,0.594259101,828
https://github.com/apollographql/apollo-link,Apollo Link Web Socket,0.594284764,0.610457417,0.765950119,0.567679957,1251,0.594284764,829
https://github.com/sue445/app-stat-api,rspec,0.594352561,0.549790418,0.919432107,0.138222863,1031,0.594352561,830
https://github.com/jaxx2104/gatsby-starter-bootstrap,build,0.594494737,0.508996269,1.000210331,0.062685257,1349,0.594494737,831
https://github.com/grommet/grommet,release,0.594586431,0.576494072,0.733963733,0.417352789,1042,0.594586431,832
https://github.com/FactomProject/addservermessage,build,0.594664865,0.587558622,0.802912364,0.321574886,958,0.594664865,833
https://github.com/diem/diem,run-unit-test,0.594707403,0.55961123,0.780144119,0.280790499,14552,0.594707403,834
https://github.com/Automattic/wp-calypso,build-jetpack-blocks,0.594742383,0.537111113,0.748294719,0.015285402,12195,0.594742383,835
https://github.com/spotify/scio,build_213-jdk11,0.594744219,0.530439598,0.700123804,0.159998346,1334,0.594744219,836
https://github.com/alkaline-ml/pmdarima,cpython36,0.594947253,0.510315981,0.81286776,0.125047698,1085,0.594947253,837
https://github.com/lowsky/dashboard,build,0.594978077,0.56427176,0.746175624,0.205878803,2345,0.594978077,838
https://github.com/simdjson/simdjson,dynamic-gcc10,0.59503898,0.485190137,0.712507836,0.135656046,1029,0.59503898,839
https://github.com/cri-o/cri-o,build-386,0.595290385,0.578478106,0.645023258,0.488141008,3709,0.595290385,840
https://github.com/etalab/geo.data.gouv.fr,lint,0.595421921,0.486680565,0.690538173,0,1706,0.595421921,841
https://github.com/loadimpact/k6,test-prev-golang,0.596130782,0.56402014,0.824601981,0.19108931,1514,0.596130782,842
https://github.com/tensorlayer/tensorlayer,test_sources_py3_gpu,0.596143105,0.545376751,0.837621577,0,1876,0.596143105,843
https://github.com/ministryofjustice/cla_backend,lint,0.59631727,0.549990345,0.760170532,0.147366931,1224,0.59631727,844
https://github.com/vertexproject/synapse,python36,0.596402982,0.567338254,0.692360823,0.364181124,982,0.596402982,845
https://github.com/artsy/reaction,yarn/workflow-queue,0.596558974,0.538591836,0.689409068,0.199564026,5971,0.596558974,846
https://github.com/square/okhttp,testjdk8,0.596639443,0.57535773,1.002093432,0.155755421,2220,0.596639443,847
https://github.com/pilosa/pilosa,prerelease,0.596993709,0.42800307,0.678498768,0,1089,0.596993709,848
https://github.com/activeadmin/activeadmin,jruby92rails60,0.597108846,0.592891201,0.741595844,0.369345395,1663,0.597108846,849
https://github.com/ory/hydra,nancy/test,0.597210492,0.584313325,0.704455139,0.417941944,1200,0.597210492,850
https://github.com/firefox-devtools/profiler,licence-check,0.597265049,0.547764402,0.66216475,0.245917169,2285,0.597265049,851
https://github.com/tendermint/tendermint,upload_coverage,0.597330161,0.59998582,0.918418285,0.164805261,6955,0.597330161,852
https://github.com/sue445/app-stat-api,rubocop,0.597620132,0.545644129,0.944098183,0.142420786,1031,0.597620132,853
https://github.com/JedWatson/react-select,end_to_end,0.597701545,0.562716817,0.848771894,0.2349803,1115,0.597701545,854
https://github.com/pytorch/vision,binary_linux_wheel_py3.5_cu101,0.597787146,0.543365133,0.858291879,0.179931907,1347,0.597787146,855
https://github.com/pytorch/vision,unittest_linux_cpu_py3.6,0.597800515,0.552976441,0.893452438,0.168745185,1690,0.597800515,856
https://github.com/apollographql/apollo-link,Apollo Link Error,0.597847331,0.647632083,0.767466565,0.49845599,1250,0.597847331,857
https://github.com/circleci/circleci-docs,reindex-search,0.597978155,0.519836666,0.780714421,0.087859868,1368,0.597978155,858
https://github.com/ministryofjustice/Claim-for-Crown-Court-Defence,rspec-tests,0.59814749,0.565703128,0.936435427,0.015769603,3429,0.59814749,859
https://github.com/apollographql/apollo-link,Build,0.598282895,0.567153399,0.95736297,0.247922968,3530,0.598282895,860
https://github.com/cedardevs/onestop,checkout,0.598344003,0.578539191,0.715260801,0.32457317,2372,0.598344003,861
